Entrez,Gene,VEGAS_AD1,VEGAS_AD2,Tribe-DO-Status,AD1-NetWAS-RankSum,AD2-NetWAS-RankSum
494514.0,C18orf56,0.38,0.974,0.0,6659977.0,10194426.5
9734.0,HDAC9,0.949,0.224,0.0,3910491.5,7514409.0
56061.0,UBFD1,0.929,0.00736,0.0,10099363.5,2373736.5
5081.0,PAX7,0.768,0.418,0.0,4977512.0,7783470.0
254778.0,C8orf46,0.918,0.209,0.0,4244749.5,5928822.0
774.0,CACNA1B,0.926,0.464,0.0,2387409.5,8311435.0
6166.0,RPL36AL,0.466,0.568,0.0,5700049.5,7880838.5
55705.0,IPO9,0.542,0.123,0.0,2950194.5,5083571.5
56254.0,RNF20,0.984,0.416,0.0,4212769.0,15720452.5
91977.0,MYOZ3,0.724,0.961,0.0,3579243.0,9667682.0
2850.0,GPR27,0.435,0.827,0.0,5515266.5,4053147.5
161882.0,ZFPM1,0.839,0.08685,0.0,5297395.5,12268224.0
2055.0,CLN8,0.959,0.832,0.0,4608597.0,7803891.0
22839.0,DLGAP4,0.974,0.183,0.0,5624889.5,272900.5
55154.0,MSTO1,0.911,0.146,0.0,3457348.5,5213021.0
26277.0,TINF2,0.736,0.283,0.0,4414356.0,9592279.0
54738.0,FEV,0.539,0.569,0.0,7539513.0,13000265.0
6667.0,SP1,0.844,0.08283,0.0,8338028.5,4437527.5
56970.0,ATXN7L3,0.383,0.556,0.0,5792606.5,10487404.5
7360.0,UGP2,0.641,0.639,0.0,5738750.5,4534600.0
166336.0,PRICKLE2,0.102,0.635,0.0,5624441.5,11909106.5
57799.0,RAB40C,0.04792,0.899,0.0,9142230.5,6968882.0
8439.0,NSMAF,0.566,0.241,0.0,4465534.5,6447152.5
200539.0,ANKRD23,0.786,0.523,0.0,4667133.5,13788969.5
4717.0,NDUFC1,0.215,0.373,0.0,7566121.0,6768973.0
27030.0,MLH3,0.482,0.338,0.0,2555831.5,8397426.0
79717.0,PPCS,0.992,0.654,0.0,4518583.5,2427704.0
7073.0,TIAL1,0.91,0.504,0.0,9234944.5,3632617.5
23562.0,CLDN14,0.725,0.264,0.0,4780388.0,10404185.5
5740.0,PTGIS,0.478,0.311,0.0,1913140.0,1126038.0
23411.0,SIRT1,0.373,0.801,0.0,6478461.5,9693238.5
2533.0,FYB,0.548,0.02042,0.0,3653758.5,12070839.0
57231.0,SNX14,0.01385,0.314,0.0,4467549.5,2752258.5
80150.0,ASRGL1,0.323,0.382,0.0,6721931.5,12468961.5
8991.0,SELENBP1,0.9,0.275,0.0,2309525.0,9279555.0
1474.0,CST6,0.628,0.325,0.0,7452595.0,7338322.0
222643.0,UNC5CL,0.984,0.867,0.0,9744559.5,7683657.5
27022.0,FOXD3,0.691,0.604,0.0,6074572.5,5516508.5
79161.0,C7orf23,0.942,0.548,0.0,5667733.0,6907544.0
6542.0,SLC7A2,0.218,0.768,0.0,5014925.0,3031171.5
2668.0,GDNF,0.141,0.72,0.0,5739098.0,7732066.0
51466.0,EVL,0.839,0.55,0.0,5704985.0,7595099.0
150696.0,PROM2,0.323,0.913,0.0,5840145.5,7500567.5
26088.0,GGA1,0.985,0.379,0.0,11590206.0,1235577.0
118738.0,ZNF488,0.152,0.02277,0.0,5481546.0,10076803.0
79898.0,ZNF613,0.544,0.63,0.0,6526475.5,9570902.5
22934.0,RPIA,0.888,0.316,0.0,8443338.0,4849452.5
5783.0,PTPN13,0.876,0.745,0.0,4212373.0,7423203.0
142891.0,SAMD8,0.236,0.155,0.0,4375658.5,11598241.5
405753.0,DUOXA2,0.22,0.463,0.0,5973327.0,4745032.5
257236.0,CCDC96,0.08357,0.551,0.0,3554644.0,7558427.5
64067.0,NPAS3,0.684,0.414,0.0,10910882.5,4307112.5
9963.0,SLC23A1,0.459,0.961,0.0,4267463.5,4108723.0
8693.0,GALNT4,0.952,0.536,0.0,3969724.0,13322453.0
4482.0,MSRA,0.964,0.736,0.0,4710337.0,12251515.5
51741.0,WWOX,0.756,0.492,0.0,3424212.0,3357296.0
7465.0,WEE1,0.0022,0.73,0.0,5781412.0,1521816.5
89978.0,ATPBD4,0.532,0.931,0.0,4387757.0,8702066.0
51535.0,PPHLN1,0.581,0.211,0.0,3163306.0,7037444.5
103.0,ADAR,0.172,0.04269,0.0,3975959.0,4968762.0
84304.0,NUDT22,0.777,0.127,0.0,5675621.0,1074646.5
8569.0,MKNK1,0.554,0.436,0.0,3930869.0,8904445.5
23764.0,MAFF,0.646,0.753,0.0,4621421.0,6107069.0
55793.0,FAM63A,0.262,0.814,0.0,4297344.0,8585059.0
2938.0,GSTA1,0.518,0.634,0.0,4932139.5,3951124.0
140735.0,DYNLL2,0.608,0.06124,0.0,1637753.5,1555796.5
113451.0,ADC,0.94,0.108,0.0,5206216.5,5901754.5
7582.0,ZNF33B,0.999,0.02531,0.0,6127775.5,6880298.5
8048.0,CSRP3,0.325,0.378,0.0,5548636.5,11941495.0
432.0,ASGR1,0.777,0.197,0.0,5358624.5,14545410.0
8479.0,HIRIP3,0.822,0.823,0.0,5646825.0,11928569.0
7341.0,SUMO1,0.61,0.883,0.0,2122523.0,5124261.0
4791.0,NFKB2,0.377,0.235,0.0,6586411.5,15202379.5
9515.0,STXBP5L,0.559,0.519,0.0,6160718.5,3667412.5
8756.0,ADAM7,0.507,0.927,0.0,5463314.5,3431913.0
5337.0,PLD1,0.837,0.342,0.0,4349342.5,14575454.5
23176.0,SEPT8,0.515,0.372,0.0,5523924.5,7762121.0
51046.0,ST8SIA3,0.276,0.973,0.0,4210259.0,352223.0
57540.0,PTCHD2,0.281,0.03502,0.0,7252055.5,12707149.5
10117.0,ENAM,0.115,0.159,0.0,4353424.5,8004437.5
83998.0,REG4,0.913,0.438,0.0,6603497.0,12392593.0
132.0,ADK,0.143,0.545,0.0,3554304.0,1260643.5
3846.0,KRTAP5-9,0.443,0.891,0.0,4772778.0,4705607.0
8893.0,EIF2B5,0.146,0.01711,0.0,5771746.0,3223539.0
84067.0,FAM160A2,0.925,0.62,0.0,3578504.5,1728759.5
5445.0,PON2,0.542,0.282,0.0,6931550.5,3036549.0
4015.0,LOX,0.92,0.726,0.0,3672581.5,11974214.5
831.0,CAST,0.815,0.881,0.0,6690027.0,2773772.0
10152.0,ABI2,0.297,0.886,0.0,3294499.0,2894103.0
8732.0,RNGTT,0.552,0.41,0.0,8777816.0,6594007.0
79777.0,ACBD4,0.638,0.981,0.0,5387129.0,5944743.0
26137.0,ZBTB20,0.726,0.195,0.0,4031539.5,14845328.0
1902.0,LPAR1,0.555,0.427,0.0,7937815.0,2976283.5
8417.0,STX7,0.31,0.481,0.0,875686.5,11073310.0
54822.0,TRPM7,0.875,0.58,0.0,6326366.0,12362501.5
167826.0,OLIG3,0.08401,0.113,0.0,4165197.0,4618699.0
51172.0,NAGPA,0.99,0.819,0.0,3778832.0,13333385.0
4745.0,NELL1,0.114,0.445,0.0,5962079.0,1707236.0
84268.0,RPAIN,0.923,0.596,0.0,5372552.0,3497135.5
11057.0,ABHD2,0.777,0.853,0.0,8754934.0,11963113.5
9526.0,MPDU1,0.265,0.03475,0.0,2114106.0,5088047.0
6383.0,SDC2,0.367,0.818,0.0,5882371.5,1530446.0
23433.0,RHOQ,0.884,0.368,0.0,3618661.0,8484207.5
374899.0,ZNF829,0.05646,0.04475,0.0,7949274.5,6247767.0
10481.0,HOXB13,0.4,0.277,0.0,7899898.5,9741117.5
283375.0,SLC39A5,0.675,0.28,0.0,4871555.0,8795023.0
55088.0,C10orf118,0.19,0.08086,0.0,5696465.5,5835434.0
80325.0,ABTB1,0.95,0.415,0.0,5526003.5,4629479.0
5874.0,RAB27B,0.11,0.856,0.0,4073891.0,6790360.0
344752.0,AADACL2,0.863,0.724,0.0,6041815.0,3831401.5
92906.0,HNRPLL,0.557,0.08027,0.0,2641269.0,3247779.5
5866.0,RAB3IL1,0.117,0.828,0.0,4158259.0,8823865.0
914.0,CD2,0.654,0.197,0.0,5592567.5,9416642.5
51024.0,FIS1,0.07346,0.289,0.0,1791557.5,5591242.5
147841.0,SPC24,0.589,0.247,0.0,4606160.5,10706911.0
23275.0,POFUT2,0.327,0.992,0.0,10099968.0,5740338.5
5650.0,KLK7,0.473,0.93,0.0,2961487.0,15572374.5
1281.0,COL3A1,0.968,0.903,0.0,5065203.5,5321960.5
55208.0,DCUN1D2,0.468,0.402,0.0,8175400.5,14531520.0
120224.0,TMEM45B,0.382,0.54,0.0,6030257.0,4652194.5
122809.0,SOCS4,0.11,0.753,0.0,8807335.0,12676866.0
125972.0,CALR3,0.374,0.956,0.0,8443447.0,10873235.0
6049.0,RNF6,0.917,0.944,0.0,7090374.0,4608121.5
9317.0,PTER,0.886,0.408,0.0,6835701.5,6787831.5
10746.0,MAP3K2,0.24,0.2,0.0,7697588.5,5742268.5
55160.0,ARHGEF10L,0.356,0.978,0.0,3569809.5,4735278.0
6635.0,SNRPE,0.134,0.123,0.0,2571868.0,3272059.5
51337.0,C8orf55,0.615,0.327,0.0,5429880.0,8266378.5
5528.0,PPP2R5D,0.08779,0.127,0.0,2835106.0,1900313.5
85289.0,KRTAP4-5,0.689,0.316,0.0,7473479.5,11919305.0
57414.0,RHBDD2,0.24,0.709,0.0,6938760.0,7762543.0
51807.0,TUBA8,0.334,0.915,0.0,4454182.5,3927536.0
9855.0,FARP2,0.535,0.57,0.0,8589492.5,10620137.0
3447.0,IFNA13,0.917,0.433,0.0,4832753.5,5628696.0
53904.0,MYO3A,0.759,0.869,0.0,3437841.5,1661847.0
7020.0,TFAP2A,0.516,0.968,0.0,9742976.5,13533803.0
4255.0,MGMT,0.539,0.07814,0.0,3396908.5,8467986.5
55622.0,TTC27,0.714,0.3,0.0,7715001.0,2152540.5
29990.0,PILRB,0.713,0.03952,0.0,4996783.0,5672506.5
3791.0,KDR,0.223,0.303,0.0,2678464.0,8023266.0
55759.0,WDR12,0.651,0.898,0.0,3893370.5,3352459.5
7263.0,TST,0.01601,0.786,0.0,11657707.0,4686212.0
51639.0,SF3B14,0.436,0.441,0.0,11650972.0,667770.5
967.0,CD63,0.725,0.978,0.0,5587698.0,84036.5
51733.0,UPB1,0.0532,0.279,0.0,6710483.5,5360840.5
85403.0,EAF1,0.02335,0.00152,0.0,4429560.5,6719769.0
54914.0,KIAA1797,0.993,0.775,0.0,7819085.5,14753498.0
10143.0,CLEC3A,0.218,0.165,0.0,6246823.5,8580804.0
80830.0,APOL6,0.01109,0.08643,0.0,4431216.5,4731578.0
152078.0,C3orf55,0.01336,0.153,0.0,3491924.0,10018439.0
78999.0,LRFN4,0.686,0.134,0.0,6145319.0,10395572.5
27348.0,TOR1B,0.379,0.585,0.0,7262175.5,12062479.0
29993.0,PACSIN1,0.799,0.215,0.0,5892692.5,13139951.5
10195.0,ALG3,0.176,0.327,0.0,4838217.0,11171854.5
4853.0,NOTCH2,0.723,0.913,0.0,2701763.0,11827321.5
1690.0,COCH,0.821,0.381,0.0,5091372.5,15886859.0
81569.0,ACTL8,0.181,0.05642,0.0,5394918.5,8733973.5
8346.0,HIST1H2BI,0.376,0.55,0.0,8657107.0,8660933.5
9699.0,RIMS2,0.615,0.677,0.0,5987930.0,15722352.0
55662.0,HIF1AN,0.253,0.727,0.0,1753977.5,10321029.0
3214.0,HOXB4,0.103,0.776,0.0,5643816.0,12715035.0
51399.0,TRAPPC4,0.884,0.208,0.0,3380695.0,1805035.5
1608.0,DGKG,0.487,0.293,0.0,2467128.5,5871720.0
10694.0,CCT8,0.616,0.736,0.0,10763315.0,1707265.0
51258.0,MRPL51,0.275,0.685,0.0,8539465.0,2572323.0
80168.0,MOGAT2,0.0458,0.149,0.0,3987753.0,7109120.5
10418.0,SPON1,0.26,0.05932,0.0,4224924.5,12259440.0
116028.0,C16orf75,0.417,0.26,0.0,7879654.5,15305981.5
23678.0,SGK3,0.202,0.242,0.0,5815485.5,5845392.0
8924.0,HERC2,0.128,0.383,0.0,8874911.0,521609.0
10955.0,SERINC3,0.02504,0.383,0.0,3892916.0,10470412.0
10499.0,NCOA2,0.04737,0.695,0.0,8287960.0,15325178.0
84933.0,C8orf76,0.974,0.396,0.0,3788328.5,7140964.5
29763.0,PACSIN3,0.962,0.08864,0.0,8674090.5,1712177.5
2071.0,ERCC3,0.179,0.203,0.0,4623305.0,2365283.0
23569.0,PADI4,0.809,0.351,0.0,5593258.0,1628845.0
9229.0,DLGAP1,0.466,0.615,0.0,7965204.0,12292851.5
25801.0,GCA,0.354,0.369,0.0,4127694.5,15150876.5
60675.0,PROK2,0.267,0.898,0.0,5001724.0,8368224.0
26031.0,OSBPL3,0.714,0.702,0.0,5882847.5,8250419.5
26.0,ABP1,0.11111,0.417,0.0,3493834.0,13528417.5
5002.0,SLC22A18,0.103,0.04143,0.0,2859847.5,7878813.5
1001.0,CDH3,0.156,0.696,0.0,5447793.5,15165681.0
24.0,ABCA4,0.711,0.422,0.0,3047981.5,11788744.5
5990.0,RFX2,0.146,0.304,0.0,3975618.5,11232164.5
10189.0,THOC4,0.506,0.409,0.0,6041690.5,14608071.0
6093.0,ROCK1,0.197,0.926,0.0,9254283.0,11473625.5
9258.0,MFHAS1,0.829,0.653,0.0,1959811.0,9172018.5
9127.0,P2RX6,0.416,0.09479,0.0,4791444.5,7803846.0
5529.0,PPP2R5E,0.742,0.807,0.0,10434454.0,4116121.0
23414.0,ZFPM2,0.574,0.798,0.0,5446363.5,1710928.5
4815.0,NINJ2,0.02932,0.703,0.0,5108194.0,5463601.5
9196.0,KCNAB3,0.696,0.511,0.0,3056049.0,13463537.0
9931.0,HELZ,0.555,0.89,0.0,5319921.5,4412002.5
83743.0,GRWD1,0.853,0.374,0.0,8779306.5,13390048.5
6936.0,C2orf3,0.08213,0.381,0.0,4198589.0,11360009.5
2130.0,EWSR1,0.719,0.317,0.0,6094333.5,12609197.5
3046.0,HBE1,0.544,0.04848,0.0,4718935.5,8294853.0
9609.0,RAB36,0.579,0.774,0.0,3471218.5,11555010.5
124540.0,MSI2,0.889,0.749,0.0,9918439.0,14656313.0
148066.0,ZNRF4,0.00571,0.87,0.0,5595217.5,13815710.5
10444.0,ZER1,0.434,0.05379,0.0,4166001.0,12926009.0
9575.0,CLOCK,0.619,0.414,0.0,10425433.0,7475730.5
9235.0,IL32,0.735,0.667,0.0,5812361.5,11018282.0
51112.0,TTC15,0.349,0.412,0.0,5997759.5,6196586.5
84303.0,CHCHD6,0.976,0.461,0.0,8536986.0,11402822.5
80319.0,CXXC4,0.614,0.988,0.0,3759761.0,13885612.5
83539.0,CHST9,0.09312,0.617,0.0,6243234.0,5148975.0
1497.0,CTNS,0.446,0.525,0.0,8760575.0,334843.0
11085.0,ADAM30,0.855,0.882,0.0,5503333.0,9538930.0
2125.0,EVPL,0.213,0.365,0.0,4668008.5,14747840.0
257062.0,TMEM146,0.577,0.968,0.0,5892382.5,7587273.5
5334.0,PLCL1,0.864,0.807,0.0,5494401.0,4669307.0
79007.0,DBNDD1,0.532,0.253,0.0,10505515.5,8432552.0
7385.0,UQCRC2,0.189,0.747,0.0,3591667.0,10151761.0
84248.0,FYTTD1,0.548,0.809,0.0,5382110.0,14417280.0
130367.0,SGPP2,0.172,0.719,0.0,4922866.0,6314022.0
5336.0,PLCG2,0.149,0.386,0.0,3958647.0,7841197.0
957.0,ENTPD5,0.847,0.984,0.0,6287280.0,10469932.5
283554.0,GPR137C,0.332,0.538,0.0,3644638.5,10469072.5
727.0,C5,0.23,0.969,0.0,6998908.5,8735210.5
10882.0,C1QL1,0.543,0.613,0.0,3791194.5,6028819.0
115992.0,RNF166,0.332,0.666,0.0,6046495.5,14071038.0
84953.0,MICALCL,0.878,0.801,0.0,5229718.0,6130833.0
117178.0,SSX2IP,0.814,0.06046,0.0,8428561.5,5871162.0
10952.0,SEC61B,0.205,0.799,0.0,5415376.5,593324.5
10342.0,TFG,0.358,0.261,0.0,4495179.0,10024138.0
2048.0,EPHB2,0.178,0.372,0.0,9596568.0,1219701.5
1504.0,CTRB1,0.287,0.327,0.0,5426568.5,8783841.0
63933.0,CCDC90A,0.949,0.01366,0.0,5720011.0,10016618.0
51759.0,C9orf78,0.38,0.692,0.0,5732148.0,3304215.0
55815.0,TSNAXIP1,0.362,0.01818,0.0,7658276.5,4917623.5
241.0,ALOX5AP,0.972,0.787,0.0,5677128.0,4402245.0
5818.0,PVRL1,0.481,0.256,0.0,4514065.5,5130887.5
25977.0,NECAP1,0.212,0.08859,0.0,4715519.0,1004087.5
90507.0,SCRN2,0.674,0.324,0.0,5847900.5,10467073.5
1758.0,DMP1,0.853,0.08515,0.0,4723970.0,10674790.5
4363.0,ABCC1,0.723,0.685,0.0,7821665.5,10846118.0
1031.0,CDKN2C,0.06929,0.124,0.0,3211637.5,12160320.0
4776.0,NFATC4,0.571,0.641,0.0,5457148.5,8353815.0
2286.0,FKBP2,0.744,0.15,0.0,4314251.5,3759344.0
83699.0,SH3BGRL2,0.842,0.497,0.0,7158128.0,13985314.5
147798.0,TMC4,0.386,0.693,0.0,5252129.0,11067425.5
54585.0,LZTFL1,0.659,0.802,0.0,2928538.0,11183892.0
2707.0,GJB3,0.884,0.563,0.0,6200383.0,2940086.5
2637.0,GBX2,0.925,0.164,0.0,5840121.0,13836133.0
94103.0,ORMDL3,0.969,0.07226,0.0,7808395.5,2729986.0
55902.0,ACSS2,0.144,0.93,0.0,4053573.0,6635380.0
84645.0,C22orf23,0.668,0.188,0.0,5510693.0,12988597.5
3111.0,HLA-DOA,0.752,0.829,0.0,2909819.5,2514307.0
54659.0,UGT1A3,0.311,0.758,0.0,5102853.0,13812306.5
10102.0,TSFM,0.278,0.94,0.0,6463053.5,14140127.0
50801.0,KCNK4,0.582,0.07979,0.0,4218284.5,14523094.5
24141.0,C20orf103,0.631,0.999,0.0,5712770.5,7100820.0
6664.0,SOX11,0.703,0.609,0.0,3542863.5,4866019.0
4012.0,LNPEP,0.368,0.891,0.0,4231375.5,6485860.5
51100.0,SH3GLB1,0.184,0.582,0.0,6333496.5,2285061.0
146330.0,FBXL16,0.07424,0.548,0.0,5604899.0,13134113.5
83990.0,BRIP1,0.01978,0.456,0.0,6859073.0,11067703.5
9671.0,WSCD2,0.722,0.353,0.0,3550728.5,3051314.0
3720.0,JARID2,0.187,0.593,0.0,4417401.0,11341218.5
3687.0,ITGAX,0.892,0.919,0.0,9006566.5,10723693.0
30811.0,HUNK,0.635,0.05324,0.0,6487646.0,12374369.5
124402.0,FAM100A,0.36,0.949,0.0,4928400.5,7930037.0
55321.0,C20orf46,0.306,0.799,0.0,7202611.0,13184400.0
283870.0,C16orf79,0.273,0.845,0.0,8957519.0,6399482.5
84280.0,BTBD10,0.925,0.10751,0.0,3940429.5,6765967.0
64764.0,CREB3L2,0.774,0.991,0.0,3208859.0,3061970.5
1048.0,CEACAM5,0.725,0.323,0.0,4531297.5,11271768.0
8938.0,BAIAP3,0.614,0.446,0.0,6507193.5,13312792.0
6795.0,AURKC,0.847,0.325,0.0,4118013.0,4106588.0
5375.0,PMP2,0.866,0.815,0.0,4705304.0,10882576.0
149018.0,LELP1,0.256,0.839,0.0,5269829.0,8608134.5
486.0,FXYD2,0.163,0.524,0.0,4117214.5,14070192.0
51385.0,ZNF589,0.167,0.989,0.0,9404479.5,4940504.5
7071.0,KLF10,0.467,0.706,0.0,5992946.5,10479877.5
696.0,BTN1A1,0.444,0.419,0.0,5896881.5,12408240.0
6991.0,TCTE3,0.206,0.995,0.0,4521730.5,10134634.5
26145.0,IRF2BP1,0.02238,0.546,0.0,8519964.5,10549949.0
10846.0,PDE10A,0.659,0.653,0.0,4688731.0,5908767.5
79807.0,GSTCD,0.281,0.591,0.0,3337189.0,14067549.5
283576.0,ZDHHC22,0.02411,0.233,0.0,4091335.5,7161447.0
51559.0,NT5DC3,0.366,0.968,0.0,4863262.5,13420072.5
9368.0,SLC9A3R1,0.468,0.945,0.0,5306180.0,3121271.5
11160.0,ERLIN2,0.281,0.951,0.0,3043300.0,4394419.5
6100.0,RP9,0.331,0.805,0.0,3564162.0,3972041.5
56993.0,TOMM22,0.793,0.523,0.0,4910408.0,7042623.0
154790.0,CLEC2L,0.698,0.494,0.0,4912854.5,7868482.0
55829.0,SELS,0.253,0.655,0.0,2807707.0,612938.0
9605.0,C16orf7,0.529,0.452,0.0,5086629.0,14260488.0
6927.0,HNF1A,0.89,0.275,0.0,3418768.0,13230198.0
9909.0,DENND4B,0.146,0.977,0.0,5153475.0,2550255.5
10845.0,CLPX,0.904,0.935,0.0,12414737.5,9539978.0
25957.0,SFRS18,0.917,0.542,0.0,5648274.5,4601481.5
10864.0,SLC22A7,0.135,0.814,0.0,6688701.5,6095405.5
5693.0,PSMB5,0.521,0.011,0.0,3902004.0,3278415.5
55356.0,SLC22A15,0.613,0.44,0.0,7717140.0,5914826.5
160851.0,DGKH,0.271,0.99,0.0,4722462.5,11030302.5
10939.0,AFG3L2,0.694,0.968,0.0,4294218.0,1544983.5
196528.0,ARID2,0.349,0.747,0.0,8711132.0,2133183.5
6456.0,SH3GL2,0.3,0.527,0.0,5804824.0,13620126.0
5724.0,PTAFR,0.184,0.236,0.0,7160263.5,11078410.5
9060.0,PAPSS2,0.736,0.466,0.0,10291990.5,4769449.5
1406.0,CRX,0.181,0.931,0.0,9270733.5,13158271.0
85320.0,ABCC11,0.319,0.289,0.0,4557380.0,11846205.0
158293.0,FAM120AOS,0.92,0.699,0.0,7401643.5,6570314.0
9134.0,CCNE2,0.78,0.284,0.0,9944078.0,9145994.5
5338.0,PLD2,0.02529,0.539,0.0,6960053.0,7678998.5
23623.0,RUSC1,0.781,0.281,0.0,5392725.5,7914176.0
8914.0,TIMELESS,0.606,0.96,0.0,9986740.0,12392872.0
7189.0,TRAF6,0.951,0.411,0.0,4102204.0,8524699.5
115817.0,DHRS1,0.898,0.303,0.0,7391629.0,7731256.0
663.0,BNIP2,0.408,0.175,0.0,3649623.5,8614799.5
7291.0,TWIST1,0.864,0.902,0.0,3041954.0,11099849.0
79035.0,OBFC2B,0.638,0.321,0.0,4684180.0,15174983.0
81565.0,NDEL1,0.881,0.961,0.0,8678100.5,5853609.5
11140.0,CDC37,0.457,0.09514,0.0,7952949.0,5304494.5
58512.0,DLGAP3,0.922,0.859,0.0,4629772.5,9829186.5
6801.0,STRN,0.527,0.472,0.0,5324255.0,8604844.0
1521.0,CTSW,0.937,0.263,0.0,5529337.5,7891243.0
148137.0,C19orf55,0.717,0.02251,0.0,5745570.0,14093680.5
121053.0,C12orf45,0.5,0.536,0.0,3103612.0,11596864.0
2066.0,ERBB4,0.556,0.61,0.0,6552104.0,12203746.5
5096.0,PCCB,0.641,0.729,0.0,5960262.0,4772858.5
118788.0,PIK3AP1,0.552,0.294,0.0,7090170.5,13075732.0
6000.0,RGS7,0.953,0.285,0.0,3453361.0,10882039.0
55790.0,CSGALNACT1,0.504,0.01343,0.0,4306168.0,2641133.5
6150.0,MRPL23,0.947,0.0233,0.0,12921275.0,14004965.0
887.0,CCKBR,0.989,0.259,0.0,7225299.0,819153.5
221481.0,C6orf81,0.569,0.374,0.0,7187462.0,14841592.0
6869.0,TACR1,0.0374,0.06731,0.0,2667228.5,6062670.0
57544.0,TXNDC16,0.21,0.10356,0.0,8479909.0,6959559.5
29085.0,PHPT1,0.987,0.09925,0.0,6607698.5,13431823.5
58489.0,FAM108C1,0.339,0.987,0.0,5061948.5,13657816.0
64856.0,VWA1,0.584,0.318,0.0,4065232.5,7055927.5
6238.0,RRBP1,0.04695,0.312,0.0,6994524.5,5071272.0
201266.0,SLC39A11,0.715,0.683,0.0,1239954.0,3749412.5
4718.0,NDUFC2,0.949,0.261,0.0,4380425.5,2229054.0
6330.0,SCN4B,0.08509,0.136,0.0,4127701.5,2086205.0
374882.0,TMEM205,0.19,0.18,0.0,6480997.0,8577003.0
55206.0,SBNO1,0.056,0.418,0.0,3416170.5,9474632.5
94005.0,PIGS,0.428,0.801,0.0,6750482.0,15503361.5
6374.0,CXCL5,0.797,0.638,0.0,2547907.0,5727033.5
283078.0,MKX,0.05797,0.889,0.0,3223952.5,11069801.0
2050.0,EPHB4,0.272,0.282,0.0,7715962.0,3099499.5
83597.0,RTP3,0.623,0.368,0.0,5694409.0,10989754.0
54838.0,C10orf26,0.148,0.787,0.0,3734891.0,3111368.5
79654.0,HECTD3,0.627,0.191,0.0,10974482.5,7902282.0
79411.0,GLB1L,0.279,0.664,0.0,3167648.0,14581441.0
5216.0,PFN1,0.01934,0.09575,0.0,4148188.0,501896.5
84260.0,TCHP,0.221,0.664,0.0,5323264.0,8214713.0
5208.0,PFKFB2,0.629,0.04262,0.0,3538720.5,4747973.5
63931.0,MRPS14,0.728,0.246,0.0,10937484.0,7465095.5
79595.0,SAP130,0.837,0.139,0.0,7364012.5,7987799.0
1795.0,DOCK3,0.84,0.103,0.0,4017842.5,7897811.0
6646.0,SOAT1,0.716,0.911,0.0,8155343.5,3725774.0
51715.0,RAB23,0.184,0.06225,0.0,7131877.0,5921969.0
1030.0,CDKN2B,0.02854,0.199,0.0,3699508.0,4873493.5
154661.0,RUNDC3B,0.985,0.322,0.0,4033110.0,15077983.0
79364.0,ZXDC,0.392,0.951,0.0,3111714.0,10887424.0
7764.0,ZNF217,0.03939,0.386,0.0,7274653.0,11441165.0
10371.0,SEMA3A,0.217,0.301,0.0,6892927.0,4161348.5
5567.0,PRKACB,0.296,0.354,0.0,6568295.5,8686760.0
10540.0,DCTN2,0.64,0.673,0.0,2278306.0,2698210.5
6638.0,SNRPN,0.788,0.426,0.0,2024894.0,2487247.0
3074.0,HEXB,0.477,0.311,0.0,2779973.0,437941.5
1877.0,E4F1,0.401,0.609,0.0,3547054.5,6600877.0
6605.0,SMARCE1,0.03499,0.848,0.0,3547221.5,11422363.5
254251.0,LCORL,0.606,0.698,0.0,4673779.5,6742399.5
79611.0,ACSS3,0.529,0.378,0.0,8604733.0,2275530.0
200765.0,TIGD1,0.00934,0.898,0.0,9737092.5,9938611.0
6744.0,SSFA2,0.655,0.121,0.0,1532014.5,4687353.0
27134.0,TJP3,0.989,0.64,0.0,6707022.5,7589584.0
4928.0,NUP98,0.609,0.699,0.0,9093878.0,7129043.5
55340.0,GIMAP5,0.08472,0.101,0.0,4956092.5,4682166.5
84340.0,GFM2,0.294,0.282,0.0,4720567.0,5010861.0
2859.0,GPR35,0.701,0.781,0.0,6995626.0,3778651.5
155061.0,ZNF746,0.749,0.63,0.0,5167976.5,10437317.5
3451.0,IFNA17,0.869,0.551,0.0,5230895.0,5696458.0
51647.0,FAM96B,0.971,0.711,0.0,4294714.0,2544988.0
144165.0,PRICKLE1,0.224,0.02302,0.0,5287273.0,2750757.5
80174.0,DBF4B,0.09159,0.89,0.0,4307354.0,5320180.0
259.0,AMBP,0.423,0.411,0.0,5158442.5,4142351.0
196051.0,PPAPDC1A,0.254,0.717,0.0,4658496.5,9260135.5
9321.0,TRIP11,0.685,0.925,0.0,2759505.5,4826624.0
85021.0,REPS1,0.687,0.947,0.0,5514770.5,13819486.5
7356.0,SCGB1A1,0.109,0.383,0.0,4941190.0,11688842.0
25862.0,USP49,0.157,0.456,0.0,3012436.0,9857033.0
338442.0,GPR109A,0.48,0.726,0.0,4859120.5,14332368.5
140461.0,ASB8,0.321,0.508,0.0,3748865.0,8775735.5
162239.0,ZFP1,0.511,0.32,0.0,4970384.0,14321458.5
4593.0,MUSK,0.00841,0.776,0.0,3103094.5,2859844.0
84759.0,PCGF1,0.07122,0.04669,0.0,8413294.5,13350930.5
5730.0,PTGDS,0.462,0.114,0.0,5066619.0,11030870.0
8725.0,C19orf2,0.993,0.19,0.0,4094749.0,2901435.5
51129.0,ANGPTL4,0.863,0.536,0.0,5152704.0,4609496.0
