GWAS	Method	AUC
AD2	NETWAS	0.460667886471
AD2	NETWAS	0.534429551941
AD2	NETWAS	0.516121548509
AD2	NETWAS	0.603437483585
AD2	NETWAS	0.494243867421
AD2	NETWAS	0.558723495526
AD2	NETWAS	0.547178400714
AD2	NETWAS	0.509680370494
AD2	NETWAS	0.525197853378
AD2	NETWAS	0.501074623991
AD2	NETWAS	0.495762786056
AD2	NETWAS	0.515197940924
AD2	NETWAS	0.484298671056
AD2	NETWAS	0.4930773204
AD2	NETWAS	0.552540577452
AD2	NETWAS	0.539275208797
AD2	NETWAS	0.498148407543
AD2	NETWAS	0.526154290617
AD2	NETWAS	0.626558314219
AD2	NETWAS	0.479291054576
AD2	NETWAS	0.56602262182
AD2	NETWAS	0.513692154151
AD2	NETWAS	0.493162677499
AD2	NETWAS	0.512046294189
AD2	NETWAS	0.484795493145
AD2	NETWAS	0.470052790083
AD2	NETWAS	0.576897991701
AD2	NETWAS	0.518286116996
AD2	NETWAS	0.415240400609
AD2	NETWAS	0.520251518919
AD2	NETWAS	0.498148407543
AD2	NETWAS	0.546629051179
AD2	NETWAS	0.58838618178
AD2	NETWAS	0.466395566684
AD2	NETWAS	0.464029642988
AD2	NETWAS	0.572991262935
AD2	NETWAS	0.569911841437
AD2	NETWAS	0.449683084412
AD2	NETWAS	0.468310629804
AD2	NETWAS	0.564718190254
AD2	NETWAS	0.57824181885
AD2	NETWAS	0.50973946387
AD2	NETWAS	0.492687741845
AD2	NETWAS	0.429989669602
AD2	NETWAS	0.543022166582
AD2	NETWAS	0.489227496367
AD2	NETWAS	0.445688809903
AD2	NETWAS	0.46417190482
AD2	NETWAS	0.400232871675
AD2	NETWAS	0.425638646193
AD2	NETWAS	0.50964754084
AD2	NETWAS	0.556580813475
AD2	NETWAS	0.475749829286
AD2	NETWAS	0.629797506697
AD2	NETWAS	0.511939050654
AD2	NETWAS	0.487496279306
AD2	NETWAS	0.504445135083
AD2	NETWAS	0.504475776093
AD2	NETWAS	0.504143102271
AD2	NETWAS	0.494232924203
AD2	NETWAS	0.563072330293
AD2	NETWAS	0.461145010768
AD2	NETWAS	0.528325425035
AD2	NETWAS	0.510827219722
AD2	NETWAS	0.507603347749
AD2	NETWAS	0.510724353475
AD2	NETWAS	0.49980958801
AD2	NETWAS	0.492101185369
AD2	NETWAS	0.482188818658
AD2	NETWAS	0.532444452226
AD2	NETWAS	0.496377794898
AD2	NETWAS	0.475421532751
AD2	NETWAS	0.521225465306
AD2	NETWAS	0.492967888222
AD2	NETWAS	0.518100082293
AD2	NETWAS	0.422491376744
AD2	NETWAS	0.470851644985
AD2	NETWAS	0.414235813212
AD2	NETWAS	0.470359200182
AD2	NETWAS	0.503353001944
AD2	NETWAS	0.527552833856
AD2	NETWAS	0.554853973701
AD2	NETWAS	0.48894734999
AD2	NETWAS	0.491724738676
AD2	NETWAS	0.459499150806
AD2	NETWAS	0.442077548019
AD2	NETWAS	0.470470821004
AD2	NETWAS	0.507207203264
AD2	NETWAS	0.513044315655
AD2	NETWAS	0.409860714723
AD2	NETWAS	0.471245600826
AD2	NETWAS	0.468466023497
AD2	NETWAS	0.549226971092
AD2	NETWAS	0.491991753191
AD2	NETWAS	0.402920525975
AD2	NETWAS	0.508058585611
AD2	NETWAS	0.456343126784
AD2	NETWAS	0.512326440565
AD2	NETWAS	0.615385288813
AD2	NETWAS	0.508706424107
AD2	NETWAS	0.486833120305
AD2	NETWAS	0.529146166372
AD2	NETWAS	0.519811601562
AD2	NETWAS	0.516515504351
AD2	NETWAS	0.514002941537
AD2	NETWAS	0.410429762051
AD2	NETWAS	0.438030746065
AD2	NETWAS	0.523689877961
AD2	NETWAS	0.592894787526
AD2	NETWAS	0.41637630662
AD2	NETWAS	0.468096142735
AD2	NETWAS	0.519481116383
AD2	NETWAS	0.494162887609
AD2	NETWAS	0.419639574178
AD2	NETWAS	0.465682068881
AD2	NETWAS	0.448148845272
AD2	NETWAS	0.493545690123
AD2	NETWAS	0.524359602893
AD2	NETWAS	0.546688144556
AD2	NETWAS	0.515659744717
AD2	NETWAS	0.536357746923
AD2	NETWAS	0.494105982876
AD2	NETWAS	0.571119972686
AD2	NETWAS	0.528607760055
AD2	NETWAS	0.632233466987
AD2	NETWAS	0.530498748096
AD2	NETWAS	0.511337173673
AD2	NETWAS	0.494079719153
AD2	NETWAS	0.350541908147
AD2	NETWAS	0.575584805561
AD2	NETWAS	0.54156671861
AD2	NETWAS	0.526184931627
AD2	NETWAS	0.527463099469
AD2	NETWAS	0.496369040324
AD2	NETWAS	0.47891898517
AD2	NETWAS	0.557388422951
AD2	NETWAS	0.54322352179
AD2	NETWAS	0.538642690806
AD2	NETWAS	0.495182795511
AD2	NETWAS	0.47403393273
AD2	NETWAS	0.514276521983
AD2	NETWAS	0.434811251379
AD2	NETWAS	0.505307460648
AD2	NETWAS	0.479221017982
AD2	NETWAS	0.546839160962
AD2	NETWAS	0.555239174969
AD2	NETWAS	0.506097560976
AD2	NETWAS	0.490735471784
AD2	NETWAS	0.584914993084
AD2	NETWAS	0.450902158878
AD2	NETWAS	0.563890882986
AD2	NETWAS	0.508369372997
AD2	NETWAS	0.488036874267
AD2	NETWAS	0.516894139688
AD2	NETWAS	0.524283000368
AD2	NETWAS	0.501015530615
AD2	NETWAS	0.49627492865
AD2	NETWAS	0.466695410852
AD2	NETWAS	0.45567777914
AD2	NETWAS	0.478634461506
AD2	NETWAS	0.397551783307
AD2	NETWAS	0.544834363455
AD2	NETWAS	0.509290791939
AD2	NETWAS	0.498325687672
AD2	NETWAS	0.642496016669
AD2	NETWAS	0.581319051705
AD2	NETWAS	0.457056624586
AD2	NETWAS	0.621364663036
AD2	NETWAS	0.485034055294
AD2	NETWAS	0.371003536848
AD2	NETWAS	0.519292893037
AD2	NETWAS	0.386072347802
AD2	NETWAS	0.45267714881
AD2	NETWAS	0.497756640345
AD2	NETWAS	0.389399086022
AD2	NETWAS	0.449354787877
AD2	NETWAS	0.566248052107
AD2	NETWAS	0.578968448514
AD2	NETWAS	0.470343879677
AD2	NETWAS	0.477540139723
AD2	NETWAS	0.515003151647
AD2	NETWAS	0.544239052405
AD2	NETWAS	0.464738763504
AD2	NETWAS	0.460015670688
AD2	NETWAS	0.516064643776
AD2	NETWAS	0.552621557264
AD2	NETWAS	0.458361056152
AD2	NETWAS	0.52229571201
AD2	NETWAS	0.536683854814
AD2	NETWAS	0.47233992261
AD2	NETWAS	0.474130233047
AD2	NETWAS	0.544081470068
AD2	NETWAS	0.533322098296
AD2	NETWAS	0.425910037995
AD2	NETWAS	0.458050268765
AD2	NETWAS	0.504046801954
AD2	NETWAS	0.57915010593
AD2	NETWAS	0.538710538757
AD2	NETWAS	0.545434051792
AD2	NETWAS	0.527283630697
AD2	NETWAS	0.570143837655
AD2	NETWAS	0.569104231961
AD2	NETWAS	0.57842566491
AD2	NETWAS	0.469144503003
AD2	NETWAS	0.603772346051
AD2	NETWAS	0.488240418118
AD2	NETWAS	0.548660112409
AD2	NETWAS	0.511728940872
AD2	NETWAS	0.566707667256
AD2	NETWAS	0.577040253532
AD2	NETWAS	0.442189168841
AD2	NETWAS	0.587526044858
AD2	NETWAS	0.543258540087
AD2	NETWAS	0.518170118887
AD2	NETWAS	0.520770227444
AD2	NETWAS	0.600491569345
AD2	NETWAS	0.474187137779
AD2	NETWAS	0.472922101798
AD2	NETWAS	0.521398368147
AD2	NETWAS	0.53617171222
AD2	NETWAS	0.484887416175
AD2	NETWAS	0.445892353755
AD2	NETWAS	0.519498625532
AD2	NETWAS	0.420182357782
AD2	NETWAS	0.551807381857
AD2	NETWAS	0.532678637088
AD2	NETWAS	0.557736417278
AD2	NETWAS	0.471221525747
AD2	NETWAS	0.565825643899
AD2	NETWAS	0.430414266454
AD2	NETWAS	0.504414494073
AD2	NETWAS	0.51428089927
AD2	NETWAS	0.553030833611
AD2	NETWAS	0.503484320557
AD2	NETWAS	0.436805105668
AD2	NETWAS	0.568066814911
AD2	NETWAS	0.527817659727
AD2	NETWAS	0.510352284068
AD2	NETWAS	0.538776198063
AD2	NETWAS	0.525987953706
AD2	NETWAS	0.459586696549
AD2	NETWAS	0.649908952428
AD2	NETWAS	0.476723775673
AD2	NETWAS	0.506703815243
AD2	NETWAS	0.422563601982
AD2	NETWAS	0.4629200007
AD2	NETWAS	0.450722690106
AD2	NETWAS	0.57767714881
AD2	NETWAS	0.593104897309
AD2	NETWAS	0.440816889325
AD2	NETWAS	0.541072085164
AD2	NETWAS	0.535567646595
AD2	NETWAS	0.48226979847
AD2	NETWAS	0.481066044508
AD2	NETWAS	0.451033477492
AD2	NETWAS	0.41092001821
AD2	NETWAS	0.482836657153
AD2	NETWAS	0.472298338382
AD2	NETWAS	0.568926951832
AD2	NETWAS	0.599600791414
AD2	NETWAS	0.493407805578
AD2	NETWAS	0.547712429745
AD2	NETWAS	0.508135188136
AD2	NETWAS	0.498864093989
AD2	NETWAS	0.495174040936
AD2	NETWAS	0.492429481904
AD2	NETWAS	0.516953233064
AD2	NETWAS	0.488012799188
AD2	NETWAS	0.498553306603
AD2	NETWAS	0.581951569695
AD2	NETWAS	0.555954861415
AD2	NETWAS	0.416067707877
AD2	NETWAS	0.538067077548
AD2	NETWAS	0.572575420657
AD2	NETWAS	0.500976135031
AD2	NETWAS	0.535401309684
AD2	NETWAS	0.578219932415
AD2	NETWAS	0.549640624726
AD2	NETWAS	0.443784690001
AD2	NETWAS	0.527948978341
AD2	NETWAS	0.569469735437
AD2	NETWAS	0.457518428379
AD2	NETWAS	0.566937474831
AD2	NETWAS	0.592811619071
AD2	NETWAS	0.532799012484
AD2	NETWAS	0.489518585961
AD2	NETWAS	0.451582827027
AD2	NETWAS	0.421204454327
AD2	NETWAS	0.46260702467
AD2	NETWAS	0.448917059163
AD2	NETWAS	0.458908217043
AD2	NETWAS	0.453060161434
AD2	NETWAS	0.477238106911
AD2	NETWAS	0.558876700576
AD2	NETWAS	0.543251974156
AD2	NETWAS	0.477592667169
AD2	NETWAS	0.523541050199
AD2	NETWAS	0.519654019225
AD2	NETWAS	0.517283718243
AD2	NETWAS	0.365523173358
AD2	NETWAS	0.502234605081
AD2	NETWAS	0.579185124227
AD2	NETWAS	0.476058428029
AD2	NETWAS	0.445837637666
AD2	NETWAS	0.457693519864
AD2	NETWAS	0.489251571446
AD2	NETWAS	0.543090014533
AD2	NETWAS	0.517666730867
AD2	NETWAS	0.542050408839
AD2	NETWAS	0.50322824926
AD2	NETWAS	0.530562218759
AD2	NETWAS	0.504296307321
AD2	NETWAS	0.566764571989
AD2	NETWAS	0.468875299844
AD2	NETWAS	0.462880605116
AD2	NETWAS	0.523162414862
AD2	NETWAS	0.490032917199
AD2	NETWAS	0.487430619999
AD2	NETWAS	0.495476073749
AD2	NETWAS	0.500936739446
AD2	NETWAS	0.537139092676
AD2	NETWAS	0.572997828866
AD2	NETWAS	0.454565948208
AD2	NETWAS	0.474443209077
AD2	NETWAS	0.425931924431
AD2	NETWAS	0.500133507258
AD2	NETWAS	0.531013079334
AD2	NETWAS	0.49157372227
AD2	NETWAS	0.397912909495
AD2	NETWAS	0.444885577714
AD2	NETWAS	0.506684117451
AD2	NETWAS	0.522109677306
AD2	NETWAS	0.459203683925
AD2	NETWAS	0.456487577259
AD2	NETWAS	0.504565510479
AD2	NETWAS	0.55693975102
AD2	NETWAS	0.452353229562
AD2	NETWAS	0.554206135206
AD2	NETWAS	0.495662108452
AD2	NETWAS	0.508003869522
AD2	NETWAS	0.467069668902
AD2	NETWAS	0.384967082801
AD2	NETWAS	0.491227916586
AD2	NETWAS	0.45380648889
AD2	NETWAS	0.517189606569
AD2	NETWAS	0.509901423494
AD2	NETWAS	0.440328821809
AD2	NETWAS	0.46103557859
AD2	NETWAS	0.439203859016
AD2	NETWAS	0.569719240803
AD2	NETWAS	0.53028644967
AD2	NETWAS	0.510109344633
AD2	NETWAS	0.49555705356
AD2	NETWAS	0.511801166109
AD2	NETWAS	0.436619070965
AD2	NETWAS	0.533022254128
AD2	NETWAS	0.484438744244
AD2	NETWAS	0.486119622503
AD2	NETWAS	0.448391784708
AD2	NETWAS	0.585306760282
AD2	NETWAS	0.470639346559
AD2	NETWAS	0.5430331098
AD2	NETWAS	0.533722620069
AD2	NETWAS	0.427715668937
AD2	NETWAS	0.565256596572
AD2	NETWAS	0.44712893737
AD2	NETWAS	0.499934340693
AD2	NETWAS	0.515782308756
AD2	NETWAS	0.542943375414
AD2	NETWAS	0.539262076935
AD2	NETWAS	0.49248200935
AD2	NETWAS	0.508130810849
AD2	NETWAS	0.505808660025
AD2	NETWAS	0.555683469613
AD2	NETWAS	0.562312870975
AD2	NETWAS	0.518885805333
AD2	NETWAS	0.472757953531
AD2	NETWAS	0.48935224905
AD2	NETWAS	0.482352966925
AD2	NETWAS	0.496309946947
AD2	NETWAS	0.549128482132
AD2	NETWAS	0.556033652583
AD2	NETWAS	0.42674172255
AD2	NETWAS	0.467634338942
AD2	NETWAS	0.51663150246
AD2	NETWAS	0.545501899743
AD2	NETWAS	0.508036699175
AD2	NETWAS	0.601750039396
AD2	NETWAS	0.59884352074
AD2	NETWAS	0.507253164779
AD2	NETWAS	0.491024372735
AD2	NETWAS	0.555729431128
AD2	NETWAS	0.468299686586
AD2	NETWAS	0.506797926917
AD2	NETWAS	0.547990387477
AD2	NETWAS	0.521553761841
AD2	NETWAS	0.516907271549
AD2	NETWAS	0.496088893947
AD2	NETWAS	0.436980197153
AD2	NETWAS	0.45818815331
AD2	NETWAS	0.415759109135
AD2	NETWAS	0.532691768949
AD2	NETWAS	0.558631572497
AD2	NETWAS	0.478682611665
AD2	NETWAS	0.484053542976
AD2	NETWAS	0.475712622345
AD2	NETWAS	0.481328681736
AD2	NETWAS	0.537734403726
AD2	NETWAS	0.595785985678
AD2	NETWAS	0.474320645037
AD2	NETWAS	0.478792043843
AD2	NETWAS	0.49216903332
AD2	NETWAS	0.476583702485
AD2	NETWAS	0.439604380789
AD2	NETWAS	0.450884649729
AD2	NETWAS	0.493226148162
AD2	NETWAS	0.493937457321
AD2	NETWAS	0.506189484005
AD2	NETWAS	0.413782763994
AD2	NETWAS	0.489124630119
AD2	NETWAS	0.548500341428
AD2	NETWAS	0.453583247247
AD2	NETWAS	0.578692679425
AD2	NETWAS	0.581726139408
AD2	NETWAS	0.49958853501
AD2	NETWAS	0.472823612838
AD2	NETWAS	0.492897851627
AD2	NETWAS	0.549732547756
AD2	NETWAS	0.440440442631
AD2	NETWAS	0.543464272582
AD2	NETWAS	0.564501514541
AD2	NETWAS	0.547872200725
AD2	NETWAS	0.450444732373
AD2	NETWAS	0.505011993767
AD2	NETWAS	0.501063680773
AD2	NETWAS	0.595634969271
AD2	NETWAS	0.464530842365
AD2	NETWAS	0.475638208464
AD2	NETWAS	0.536338049131
AD2	NETWAS	0.478951814823
AD2	NETWAS	0.493379353212
AD2	NETWAS	0.494060021361
AD2	NETWAS	0.517404093639
AD2	NETWAS	0.581761157705
AD2	NETWAS	0.472173585699
AD2	NETWAS	0.418672193721
AD2	NETWAS	0.571218461646
AD2	NETWAS	0.4440911001
AD2	NETWAS	0.526651112706
AD2	NETWAS	0.524453714566
AD2	NETWAS	0.540846654877
AD2	NETWAS	0.561719748569
AD2	NETWAS	0.531069984067
AD2	NETWAS	0.571842225063
AD2	NETWAS	0.434340693012
AD2	NETWAS	0.650977010488
AD2	NETWAS	0.48863437396
AD2	NETWAS	0.522884457129
AD2	NETWAS	0.471427258242
AD2	NETWAS	0.539555355173
AD2	NETWAS	0.452092780978
AD2	NETWAS	0.434327561151
AD2	NETWAS	0.666520757096
AD2	NETWAS	0.575632955719
AD2	NETWAS	0.507730289076
AD2	NETWAS	0.490409363893
AD2	NETWAS	0.484670740462
AD2	NETWAS	0.452320399909
AD2	NETWAS	0.57779971285
AD2	NETWAS	0.529673629471
AD2	NETWAS	0.528209426926
AD2	NETWAS	0.60636807732
AD2	NETWAS	0.547686166022
AD2	NETWAS	0.520717699998
AD2	NETWAS	0.486169961305
AD2	NETWAS	0.570080366992
AD2	NETWAS	0.563479417996
AD2	NETWAS	0.517741144748
AD2	NETWAS	0.496421567769
AD2	NETWAS	0.514900285399
AD2	NETWAS	0.516079964281
AD2	NETWAS	0.451569695166
AD2	NETWAS	0.493252411885
AD2	NETWAS	0.417059163413
AD2	NETWAS	0.472031323867
AD2	NETWAS	0.536837059864
AD2	NETWAS	0.481105440092
AD2	NETWAS	0.538159000578
AD2	NETWAS	0.563282440075
AD2	NETWAS	0.555243552256
AD2	NETWAS	0.400760334775
AD2	NETWAS	0.44593831527
AD2	NETWAS	0.586565230333
AD2	NETWAS	0.517058287955
AD2	NETWAS	0.552372051897
AD2	NETWAS	0.463631309859
AD2	NETWAS	0.580482989862
AD2	NETWAS	0.48120830634
AD2	NETWAS	0.486351618721
AD2	NETWAS	0.526009840141
AD2	NETWAS	0.531656540542
AD2	NETWAS	0.402344912717
AD2	NETWAS	0.389727382557
AD2	NETWAS	0.510614921296
AD2	NETWAS	0.43554225833
AD2	NETWAS	0.406792236444
AD2	NETWAS	0.442664104495
AD2	NETWAS	0.589187225325
AD2	NETWAS	0.467415474585
AD2	NETWAS	0.536642270586
AD2	NETWAS	0.474165251344
AD2	NETWAS	0.536033827675
AD2	NETWAS	0.54526114895
AD2	NETWAS	0.539281774727
AD2	NETWAS	0.554357151612
AD2	NETWAS	0.507476406422
AD2	NETWAS	0.460663509184
AD2	NETWAS	0.541557964036
AD2	NETWAS	0.536285521685
AD2	NETWAS	0.445931749339
AD2	NETWAS	0.51944828673
AD2	NETWAS	0.476454572514
AD2	NETWAS	0.450985327334
AD2	NETWAS	0.557902754189
AD2	NETWAS	0.49423730149
AD2	NETWAS	0.471420692312
AD2	NETWAS	0.525022761893
AD2	NETWAS	0.569714863516
AD2	NETWAS	0.412366711607
AD2	NETWAS	0.536344615061
AD2	NETWAS	0.443480468545
AD2	NETWAS	0.514355313151
AD2	NETWAS	0.541439777284
AD2	NETWAS	0.601701889237
AD2	NETWAS	0.529923134838
AD2	NETWAS	0.56461094672
AD2	NETWAS	0.434833137815
AD2	NETWAS	0.438496927144
AD2	NETWAS	0.46479129095
AD2	NETWAS	0.42840509166
AD2	NETWAS	0.475651340325
AD2	NETWAS	0.455673401852
AD2	NETWAS	0.511761770525
AD2	NETWAS	0.560502862746
AD2	NETWAS	0.530441843363
AD2	NETWAS	0.58124244918
AD2	NETWAS	0.559364768091
AD2	NETWAS	0.493149545638
AD2	NETWAS	0.555269815979
AD2	NETWAS	0.53533127309
AD2	NETWAS	0.473793181938
AD2	NETWAS	0.462278728135
AD2	NETWAS	0.493311505261
AD2	NETWAS	0.542525344492
AD2	NETWAS	0.491455535517
AD2	NETWAS	0.490056992278
AD2	NETWAS	0.594037259468
AD2	NETWAS	0.464747518078
AD2	NETWAS	0.515524048816
AD2	NETWAS	0.601364838128
AD2	NETWAS	0.500665347644
AD2	NETWAS	0.505364365381
AD2	NETWAS	0.542667606324
AD2	NETWAS	0.545110132544
AD2	NETWAS	0.508030133245
AD2	NETWAS	0.461285083956
AD2	NETWAS	0.478627895575
AD2	NETWAS	0.506699437956
AD2	NETWAS	0.537101885735
AD2	NETWAS	0.474635809711
AD2	NETWAS	0.473650920106
AD2	NETWAS	0.45962390349
AD2	NETWAS	0.540474585471
AD2	NETWAS	0.478030395882
AD2	NETWAS	0.521045996533
AD2	NETWAS	0.473018402115
AD2	NETWAS	0.48411701364
AD2	NETWAS	0.435818027419
AD2	NETWAS	0.485241976433
AD2	NETWAS	0.554873671493
AD2	NETWAS	0.487010400434
AD2	NETWAS	0.386282457584
AD2	NETWAS	0.410167124823
AD2	NETWAS	0.472519391382
AD2	NETWAS	0.47375159771
AD2	NETWAS	0.60394962618
AD2	NETWAS	0.52230227794
AD2	NETWAS	0.55293234465
AD2	NETWAS	0.525578677359
AD2	NETWAS	0.473618090452
AD2	NETWAS	0.487680125366
AD2	NETWAS	0.490895242764
AD2	NETWAS	0.397775024951
AD2	NETWAS	0.50829714776
AD2	NETWAS	0.523092378268
AD2	NETWAS	0.512138217218
AD2	NETWAS	0.495445432739
AD2	NETWAS	0.632721534502
AD2	NETWAS	0.491599985993
AD2	NETWAS	0.538051757043
AD2	NETWAS	0.529174618738
AD2	NETWAS	0.501744348922
AD2	NETWAS	0.461228179224
AD2	NETWAS	0.525543659062
AD2	NETWAS	0.45902859244
AD2	NETWAS	0.466944916219
AD2	NETWAS	0.594466233607
AD2	NETWAS	0.524228284279
AD2	NETWAS	0.565694325285
AD2	NETWAS	0.592542415912
AD2	NETWAS	0.528384518411
AD2	NETWAS	0.407967538039
AD2	NETWAS	0.414971197451
AD2	NETWAS	0.468921261359
AD2	NETWAS	0.610386426908
AD2	NETWAS	0.513584910616
AD2	NETWAS	0.529664874897
AD2	NETWAS	0.552805403323
AD2	NETWAS	0.497767583562
AD2	NETWAS	0.552043755362
AD2	NETWAS	0.525318228775
AD2	NETWAS	0.568484845832
AD2	NETWAS	0.533551905871
AD2	NETWAS	0.549395496647
AD2	NETWAS	0.558204787001
AD2	NETWAS	0.440604590899
AD2	NETWAS	0.546515241714
AD2	NETWAS	0.415654054243
AD2	NETWAS	0.452889447236
AD2	NETWAS	0.506703815243
AD2	NETWAS	0.451217323552
AD2	NETWAS	0.439249820531
AD2	NETWAS	0.47397265071
AD2	NETWAS	0.556208744069
AD2	NETWAS	0.532510111533
AD2	NETWAS	0.505620436678
AD2	NETWAS	0.530093849036
AD2	NETWAS	0.439558419274
AD2	NETWAS	0.407203701434
AD2	NETWAS	0.44322001996
AD2	NETWAS	0.509222943988
AD2	NETWAS	0.526834958766
AD2	NETWAS	0.523495088684
AD2	NETWAS	0.464471748989
AD2	NETWAS	0.510037119395
AD2	NETWAS	0.55403104372
AD2	NETWAS	0.492532348152
AD2	NETWAS	0.510413566088
AD2	NETWAS	0.571623360706
AD2	NETWAS	0.534746905258
AD2	NETWAS	0.502864934428
AD2	NETWAS	0.468356591319
AD2	NETWAS	0.536340237774
AD2	NETWAS	0.522411710119
AD2	NETWAS	0.537600896468
AD2	NETWAS	0.539601316688
AD2	NETWAS	0.541956297165
AD2	NETWAS	0.590995044911
AD2	NETWAS	0.472736067095
AD2	NETWAS	0.536609440933
AD2	NETWAS	0.587241521195
AD2	NETWAS	0.560102340973
AD2	NETWAS	0.521525309474
AD2	NETWAS	0.463162940136
AD2	NETWAS	0.577887258593
AD2	NETWAS	0.578182725474
AD2	NETWAS	0.539647278203
AD2	NETWAS	0.499367482009
AD2	NETWAS	0.535493232714
AD2	NETWAS	0.534501777179
AD2	NETWAS	0.449236601124
AD2	NETWAS	0.524337716457
AD2	NETWAS	0.539971197451
AD2	NETWAS	0.483309404164
AD2	NETWAS	0.457196697775
AD2	NETWAS	0.541647698422
AD2	NETWAS	0.514488820409
AD2	NETWAS	0.412266034003
AD2	NETWAS	0.519246931522
AD2	NETWAS	0.419687724336
AD2	NETWAS	0.509785425385
AD2	NETWAS	0.454992733703
AD2	NETWAS	0.523274035684
AD2	NETWAS	0.415610281372
AD2	NETWAS	0.531965139285
AD2	NETWAS	0.497607812582
AD2	NETWAS	0.571303818745
AD2	NETWAS	0.508559784988
AD2	NETWAS	0.496942464938
AD2	NETWAS	0.403334179609
AD2	NETWAS	0.526489153082
AD2	NETWAS	0.4670193301
AD2	NETWAS	0.466579412743
AD2	NETWAS	0.568193756238
AD2	NETWAS	0.474362229265
AD2	NETWAS	0.429584770543
AD2	NETWAS	0.531744086285
AD2	NETWAS	0.470208183776
AD2	NETWAS	0.499776758356
AD2	NETWAS	0.565744664087
AD2	NETWAS	0.496999369671
AD2	NETWAS	0.461873829076
AD2	NETWAS	0.452935408751
AD2	NETWAS	0.533595678742
AD2	NETWAS	0.54059058358
AD2	NETWAS	0.492385709033
AD2	NETWAS	0.516023059549
AD2	NETWAS	0.669716176702
AD2	NETWAS	0.497108801849
AD2	NETWAS	0.492204051617
AD2	NETWAS	0.530595048413
AD2	NETWAS	0.451746975295
AD2	NETWAS	0.435717349815
AD2	NETWAS	0.451663806839
AD2	NETWAS	0.583719993697
AD2	NETWAS	0.498864093989
AD2	NETWAS	0.468437571131
AD2	NETWAS	0.548646980547
AD2	NETWAS	0.492637403043
AD2	NETWAS	0.47262882356
AD2	NETWAS	0.503668166617
AD2	NETWAS	0.520592947315
AD2	NETWAS	0.449442333619
AD2	NETWAS	0.577066517255
AD2	NETWAS	0.526784619964
AD2	NETWAS	0.544571726227
AD2	NETWAS	0.557990299932
AD2	NETWAS	0.498115577889
AD2	NETWAS	0.499352161504
AD2	NETWAS	0.448063488173
AD2	NETWAS	0.493919948173
AD2	NETWAS	0.543000280146
AD2	NETWAS	0.550327858806
AD2	NETWAS	0.564238877313
AD2	NETWAS	0.429149230473
AD2	NETWAS	0.608806226253
AD2	NETWAS	0.578101745662
AD2	NETWAS	0.480035193389
AD2	NETWAS	0.520466005988
AD2	NETWAS	0.486745574563
AD2	NETWAS	0.491643758864
AD2	NETWAS	0.501669935041
AD2	NETWAS	0.546642183041
AD2	NETWAS	0.506625024075
AD2	NETWAS	0.550934113074
AD2	NETWAS	0.481396529687
AD2	NETWAS	0.521973981405
AD2	NETWAS	0.561621259608
AD2	NETWAS	0.531481449057
AD2	NETWAS	0.548134837953
AD2	NETWAS	0.49721385674
AD2	NETWAS	0.53830126241
AD2	NETWAS	0.533549717227
AD2	NETWAS	0.536467179101
AD2	NETWAS	0.566701101325
AD2	NETWAS	0.510371981861
AD2	NETWAS	0.591213909268
AD2	NETWAS	0.415678129323
AD2	NETWAS	0.444432528496
AD2	NETWAS	0.447827114667
AD2	NETWAS	0.540594960867
AD2	NETWAS	0.465581391277
AD2	NETWAS	0.556243762366
AD2	NETWAS	0.48787929193
AD2	NETWAS	0.481713883004
AD2	NETWAS	0.462129900373
AD2	NETWAS	0.536620384151
AD2	NETWAS	0.534760037119
AD2	NETWAS	0.409694377812
AD2	NETWAS	0.490619473675
AD2	NETWAS	0.484226445818
AD2	NETWAS	0.631355820916
AD2	NETWAS	0.522840684258
AD2	NETWAS	0.509001890988
AD2	NETWAS	0.586963563462
AD2	NETWAS	0.542019767829
AD2	NETWAS	0.493604783499
AD2	NETWAS	0.460580340728
AD2	NETWAS	0.583021816399
AD2	NETWAS	0.431924430515
AD2	NETWAS	0.487380281197
AD2	NETWAS	0.532912821949
AD2	NETWAS	0.529877173323
AD2	NETWAS	0.518259853273
AD2	NETWAS	0.5098313869
AD2	NETWAS	0.556723075307
AD2	NETWAS	0.468568889745
AD2	NETWAS	0.647558349237
AD2	NETWAS	0.471628613451
AD2	NETWAS	0.515412427994
AD2	NETWAS	0.437908182025
AD2	NETWAS	0.475430287325
AD2	NETWAS	0.539054155796
AD2	NETWAS	0.541916901581
AD2	NETWAS	0.564670040096
AD2	NETWAS	0.479590898745
AD2	NETWAS	0.539476564005
AD2	NETWAS	0.545298355891
AD2	NETWAS	0.491967678112
AD2	NETWAS	0.522895400347
AD2	NETWAS	0.414625391767
AD2	NETWAS	0.529555442719
AD2	NETWAS	0.531564617513
AD2	NETWAS	0.4514558857
AD2	NETWAS	0.473138777511
AD2	NETWAS	0.512411797664
AD2	NETWAS	0.458159700944
AD2	NETWAS	0.560877120796
AD2	NETWAS	0.572104862291
AD2	NETWAS	0.556005200217
AD2	NETWAS	0.446719661023
AD2	NETWAS	0.557117031149
AD2	NETWAS	0.574361353807
AD2	NETWAS	0.513805963616
AD2	NETWAS	0.558244182585
AD2	NETWAS	0.542089804423
AD2	NETWAS	0.492560800518
AD2	NETWAS	0.414143890183
AD2	NETWAS	0.520783359305
AD2	NETWAS	0.447864321608
AD2	NETWAS	0.482549944846
AD2	NETWAS	0.511324041812
